concept_id|concept_code
35843813|10054107
35843814|10049484
35843815|10057248
35843816|10063392
35843817|10063393
35843818|10066456
35843819|10049763
35843820|10061857
35843821|10059605
35843822|10028851
35843823|10051383
35843824|10053716
35843825|10003694
35843826|10003704
35843827|10006935
35843828|10006938
35843829|10006958
35843830|10012367
35843831|10051103
35843832|10059364
35843833|10059367
35843834|10049643
35843835|10058314
35843836|10060766
35843837|10020718
35843838|10020726
35843839|10020880
35843840|10020883
35843841|10054949
35843842|10067121
35843843|10068411
35843844|10059069
35843845|10059084
35843846|10051150
35843847|10062065
35843848|10044546
35843849|10050283
35843850|10067570
35843851|10045285
35843852|10045320
35843853|10019017
35843854|10045309
35843855|10055285
35843856|10055352
35843857|10061577
35900000|10019805
35902135|10004606
35902136|10017628
35902137|10019654
35902138|10019811
35902849|10004607
35902850|10029976
35902851|10042257
35902852|10008616
35902853|10017629
35902854|10008636
35902855|10027681
35902856|10019661
35902857|10019664
35902858|10019669
35902859|10019681
35902860|10019689
35902861|10019712
35902862|10019715
35902863|10019709
35902864|10019833
35902865|10019817
35902866|10019812
35902867|10025577
35909408|10062708
35909409|10004663
35909410|10057847
35909411|10061695
35909412|10065202
35909413|10067319
35909414|10065203
35909415|10065200
35909416|10065201
35909417|10008602
35909418|10008604
35909419|10008605
35909420|10061760
35909421|10008609
35909422|10008610
35909423|10049634
35909424|10067092
35909425|10056375
35909426|10051341
35909427|10051342
35909428|10004637
35909429|10058941
35909430|10062883
35909431|10052384
35909432|10057202
35909433|10004665
35909434|10058441
35909435|10061008
35909436|10053629
35909437|10052383
35909438|10034405
35909439|10057586
35909440|10054753
35909441|10008612
35909442|10008614
35909443|10008617
35909444|10062631
35909445|10008629
35909446|10068884
35909447|10008630
35909448|10056668
35909449|10056529
35909450|10052246
35909451|10017624
35909452|10017626
35909453|10051068
35909454|10062693
35909455|10017631
35909456|10017642
35909457|10057987
35909458|10059446
35909459|10017635
35909460|10017636
35909461|10017637
35909462|10017638
35909463|10017639
35909464|10049704
35909465|10056972
35909466|10020732
35909467|10050899
35909468|10051893
35909469|10008635
35909470|10049055
35909471|10019754
35909472|10020580
35909473|10023129
35909474|10023130
35909475|10023136
35909476|10023376
35909477|10056528
35909478|10069107
35909479|10068356
35909480|10059118
35909481|10048611
35909482|10010186
35909483|10058947
35909484|10067796
35909485|10019637
35909486|10065274
35909487|10019646
35909488|10053973
35909489|10051565
35909490|10056302
35909491|10056522
35909492|10061998
35909493|10057110
35909494|10019707
35909495|10066244
35909496|10062000
35909497|10056523
35909498|10052274
35909499|10051924
35909500|10060851
35909501|10024670
35909502|10049478
35909503|10067125
35909504|10068664
35909505|10024715
35909506|10067979
35909507|10061009
35909508|10019670
35909509|10020575
35909510|10068237
35909511|10020942
35909512|10021083
35909513|10000804
35909514|10003547
35909515|10057573
35909516|10010075
35909517|10019660
35909518|10019663
35909519|10019845
35909520|10019846
35909521|10056956
35909522|10004659
35909523|10004661
35909524|10004664
35909525|10009208
35909526|10063075
35909527|10019641
35909528|10019668
35909529|10025129
35909530|10051081
35909531|10003971
35909532|10016737
35909533|10063741
35909534|10049653
35909535|10051705
35909536|10019659
35909537|10065215
35909538|10065217
35909539|10065216
35909540|10019794
35909541|10019798
35909542|10024652
35909543|10034506
35909544|10036202
35909545|10039610
35909546|10058120
35909547|10018872
35909548|10051659
35909549|10006537
35909550|10019634
35909551|10019635
35909552|10051991
35909553|10051199
35909554|10019636
35909555|10019676
35909556|10019677
35909557|10019680
35909558|10056328
35909559|10069112
35909560|10058991
35909561|10051734
35909562|10019713
35909563|10034643
35909564|10036200
35909565|10058989
35909566|10036205
35909567|10051733
35909568|10036206
35909569|10067281
35909570|10067338
35909571|10047216
35909572|10056885
35909573|10063838
35909574|10011830
35909575|10053842
35909576|10019719
35909577|10019731
35909578|10019744
35909579|10019762
35909580|10019768
35909581|10019771
35909582|10019773
35909583|10019776
35909584|10019780
35909585|10019781
35909586|10019786
35909587|10019787
35909588|10019791
35909589|10019799
35909590|10067389
35909591|10007213
35909592|10064190
35909593|10019705
35909594|10019842
35909595|10052550
35909596|10058438
35909597|10024712
35909598|10049995
35909599|10054125
35909600|10068821
35909601|10066004
35909602|10000746
35909603|10066263
35909604|10001627
35909605|10003827
35909606|10067969
35909607|10008909
35909608|10050904
35909609|10016262
35909610|10018704
35909611|10019692
35909612|10019708
35909613|10019717
35909614|10019727
35909615|10019728
35909616|10019755
35909617|10019759
35909618|10019772
35909619|10019783
35909620|10019785
35909621|10019795
35909622|10019834
35909623|10053244
35909624|10019837
35909625|10019851
35909626|10023025
35909627|10067737
35909628|10066758
35909629|10034229
35909630|10053218
35909631|10051015
35909632|10039012
35909633|10048255
35909634|10004668
35909635|10019695
35909636|10061203
35909637|10056514
35909638|10004269
35909639|10048798
35909640|10008592
35909641|10052285
35909642|10018821
35909643|10019629
35909644|10054885
35909645|10004593
35909646|10004594
35909647|10004596
35909648|10004597
35909649|10059384
35909650|10059373
35909651|10059374
35909652|10059375
35909653|10059376
35909654|10055111
35909655|10017614
35909656|10066879
35909657|10017617
35909658|10017619
35909659|10059316
35909660|10059317
35909661|10058281
35909662|10058282
35909663|10058283
35909664|10067388
35909665|10055110
35909666|10059318
35909667|10059319
35909668|10059324
35909669|10059325
35909670|10019697
35909671|10019698
35909672|10019700
35909673|10019701
35909674|10061202
35909675|10062001
35909676|10019823
35909677|10050842
35909678|10061239
35909679|10025697
35909680|10062195
35909681|10051667
35909682|10027457
35909683|10027761
35943858|10062708
35943859|10004663
35943860|10004670
35943861|10004672
35943862|10009883
35943863|10033382
35943864|10041377
35943865|10057847
35943866|10051019
35943867|10061695
35943868|10065202
35943869|10067319
35943870|10065203
35943871|10065200
35943872|10065201
35943873|10008602
35943874|10008603
35943875|10003444
35943876|10008604
35943877|10008608
35943878|10021952
35943879|10034501
35943880|10008605
35943881|10008606
35943882|10008607
35943883|10008846
35943884|10061760
35943885|10008609
35943886|10036732
35943887|10039717
35943888|10008610
35943889|10056952
35943890|10049634
35943891|10067092
35943892|10004618
35943893|10004619
35943894|10004620
35943895|10007002
35943896|10015819
35943897|10022793
35943898|10029961
35943899|10029962
35943900|10056375
35943901|10064809
35943902|10004248
35943903|10004640
35943904|10013472
35943905|10028226
35943906|10049892
35943907|10051341
35943908|10054847
35943909|10004641
35943910|10051342
35943911|10004637
35943912|10004638
35943913|10004639
35943914|10006988
35943915|10006989
35943916|10006995
35943917|10006996
35943918|10006997
35943919|10006998
35943920|10006999
35943921|10007000
35943922|10007001
35943923|10007003
35943924|10010104
35943925|10010105
35943926|10011760
35943927|10042142
35943928|10049891
35943929|10058941
35943930|10062883
35943931|10062884
35943932|10052384
35943933|10067977
35943934|10053659
35943935|10057202
35943936|10062774
35943937|10004665
35943938|10016725
35943939|10058441
35943940|10058454
35943941|10068618
35943942|10068619
35943943|10004676
35943944|10004677
35943945|10031941
35943946|10031942
35943947|10032654
35943948|10045772
35943949|10061008
35943950|10053629
35943951|10052383
35943952|10034405
35943953|10034417
35943954|10050458
35943955|10057586
35943956|10054753
35943957|10000347
35943958|10008612
35943959|10008613
35943960|10008619
35943961|10008620
35943962|10017633
35943963|10021955
35943964|10031730
35943965|10062750
35943966|10000648
35943967|10000691
35943968|10008614
35943969|10008615
35943970|10008617
35943971|10008618
35943972|10008847
35943973|10064151
35943974|10049554
35943975|10062631
35943976|10062632
35943977|10063158
35943978|10004671
35943979|10004674
35943980|10006986
35943981|10006990
35943982|10006992
35943983|10007004
35943984|10007006
35943985|10007007
35943986|10007009
35943987|10007010
35943988|10007012
35943989|10008629
35943990|10008659
35943991|10017640
35943992|10017643
35943993|10017644
35943994|10017650
35943995|10027782
35943996|10035014
35943997|10042140
35943998|10049890
35943999|10062271
35944000|10066884
35944001|10067157
35944002|10068936
35944003|10068884
35944004|10007005
35944005|10007008
35944006|10007011
35944007|10008630
35944008|10056668
35944009|10056529
35944010|10052246
35944011|10008673
35944012|10017624
35944013|10067904
35944014|10002629
35944015|10013103
35944016|10017625
35944017|10017626
35944018|10017627
35944019|10017641
35944020|10031965
35944021|10032666
35944022|10045789
35944023|10064076
35944024|10051068
35944025|10062693
35944026|10016726
35944027|10017631
35944028|10017642
35944029|10022145
35944030|10057987
35944031|10057997
35944032|10059446
35944033|10003643
35944034|10017613
35944035|10017635
35944036|10029543
35944037|10017636
35944038|10029965
35944039|10059153
35944040|10017637
35944041|10054390
35944042|10017638
35944043|10017639
35944044|10034420
35944045|10049704
35944046|10067905
35944047|10020530
35944048|10056972
35944049|10020732
35944050|10064495
35944051|10050899
35944052|10051893
35944053|10004673
35944054|10008635
35944055|10008637
35944056|10008638
35944057|10008641
35944058|10024666
35944059|10037543
35944060|10050279
35944061|10059121
35944062|10049055
35944063|10008639
35944064|10019754
35944065|10019797
35944066|10066503
35944067|10004704
35944068|10004707
35944069|10020580
35944070|10020581
35944071|10060483
35944072|10060484
35944073|10008640
35944074|10023129
35944075|10029982
35944076|10049893
35944077|10023130
35944078|10023131
35944079|10048889
35944080|10023136
35944081|10034513
35944082|10023140
35944083|10023376
35944084|10023377
35944085|10023378
35944086|10029814
35944087|10056206
35944088|10056207
35944089|10058102
35944090|10056528
35944091|10069107
35944092|10068356
35944093|10058935
35944094|10059118
35944095|10048611
35944096|10048752
35944097|10010186
35944098|10051367
35944099|10051368
35944100|10064681
35944101|10058947
35944102|10058950
35944103|10058961
35944104|10058962
35944105|10062775
35944106|10062778
35944107|10067796
35944108|10067797
35944109|10003702
35944110|10003707
35944111|10019637
35944112|10056547
35944113|10065274
35944114|10019646
35944115|10019647
35944116|10053973
35944117|10051565
35944118|10056302
35944119|10056522
35944120|10051744
35944121|10061998
35944122|10057110
35944123|10019707
35944124|10024706
35944125|10066244
35944126|10051306
35944127|10062000
35944128|10056523
35944129|10052274
35944130|10051924
35944131|10060851
35944132|10060852
35944133|10001422
35944134|10008916
35944135|10008953
35944136|10013228
35944137|10013234
35944138|10013705
35944139|10018744
35944140|10019650
35944141|10019651
35944142|10019652
35944143|10019653
35944144|10019706
35944145|10024670
35944146|10024671
35944147|10024672
35944148|10024673
35944149|10024674
35944150|10031743
35944151|10031983
35944152|10032466
35944153|10032677
35944154|10042283
35944155|10045661
35944156|10045808
35944157|10048369
35944158|10048518
35944159|10048682
35944160|10048684
35944161|10052254
35944162|10059616
35944163|10049478
35944164|10000840
35944165|10011853
35944166|10019648
35944167|10019649
35944168|10022224
35944169|10024668
35944170|10024669
35944171|10067125
35944172|10067970
35944173|10067971
35944174|10068664
35944175|10024715
35944176|10038296
35944177|10038298
35944178|10019710
35944179|10022225
35944180|10022226
35944181|10022227
35944182|10022228
35944183|10023595
35944184|10023596
35944185|10023597
35944186|10023598
35944187|10023599
35944188|10023600
35944189|10032160
35944190|10032161
35944191|10045973
35944192|10045974
35944193|10067266
35944194|10067979
35944195|10068143
35944196|10004689
35944197|10013295
35944198|10061009
35944199|10000704
35944200|10013901
35944201|10017475
35944202|10017476
35944203|10019655
35944204|10019656
35944205|10019657
35944206|10019658
35944207|10019670
35944208|10019671
35944209|10019672
35944210|10019673
35944211|10019674
35944212|10021520
35944213|10048368
35944214|10057707
35944215|10057748
35944216|10020575
35944217|10020576
35944218|10068237
35944219|10068238
35944220|10020942
35944221|10020943
35944222|10021083
35944223|10021084
35944224|10000804
35944225|10017469
35944226|10049844
35944227|10068752
35944228|10003547
35944229|10057580
35944230|10050060
35944231|10057573
35944232|10010075
35944233|10019644
35944234|10014630
35944235|10019660
35944236|10016152
35944237|10019663
35944238|10024678
35944239|10056542
35944240|10057959
35944241|10016148
35944242|10019845
35944243|10019846
35944244|10042815
35944245|10056956
35944246|10004659
35944247|10004660
35944248|10004662
35944249|10009209
35944250|10009210
35944251|10004661
35944252|10008409
35944253|10009024
35944254|10019137
35944255|10020872
35944256|10034176
35944257|10036680
35944258|10043912
35944259|10004664
35944260|10016643
35944261|10001617
35944262|10001618
35944263|10009208
35944264|10056693
